Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Buck* Boost* Flyback* Forward Converter,1,1,8.4 V ~ 30 V,340kHz ~ 460kHz,85%,No,No,-,Current Limit* Enable* Control* Ramp* Soft Start,0°C ~ 70°C (TA),"16-DIP (0.300""* 7.62mm)",16-PDIP
Transistor Driver,Step-Up* Step-Up/Step-Down,Positive,Boost* Flyback* Forward Converter* Full-Bridge* Half-Bridge* Push-Pull,2,1,8.4 V ~ 22 V,400kHz ~ 1MHz,50%,No,No,-,Current Limit* Control* Ramp* Soft Start,0°C ~ 70°C (TA),"16-DIP (0.300""* 7.62mm)",16-PDIP
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Buck* Boost* Flyback* Forward Converter* Full-Bridge* Half-Bridge* Push-Pull,2,1,8.4 V ~ 30 V,340kHz ~ 460kHz,85%,No,No,-,Current Limit* Enable* Control* Ramp* Soft Start,0°C ~ 70°C (TA),"16-SOIC (0.295""* 7.50mm Width)",16-SOIC
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Buck* Boost* Flyback* Forward Converter* Full-Bridge* Half-Bridge* Push-Pull,2,1,8.4 V ~ 30 V,340kHz ~ 460kHz,85%,No,No,-,Current Limit* Enable* Control* Ramp* Soft Start,0°C ~ 70°C (TA),20-LCC (J-Lead),20-PLCC (9x9)
Transistor Driver,Step-Down* Step-Up/Step-Down,Positive,Buck* Full-Bridge* Push-Pull,3,1,7.6 V ~ 20 V,220kHz,91%,Yes,Yes,-,Control* Ramp* Soft Start,0°C ~ 70°C (TA),"24-DIP (0.600""* 15.24mm)",24-PDIP
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Boost* Buck* Buck-Boost* Flyback* Forward,1,1,10 V ~ 30 V,Up to 500kHz,96%,No,No,-,Control,0°C ~ 70°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Boost* Buck* Buck-Boost* Flyback* Forward,1,1,10 V ~ 30 V,Up to 500kHz,96%,No,No,-,Control,0°C ~ 70°C (TA),"8-DIP (0.300""* 7.62mm)",8-PDIP
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Boost* Buck* Buck-Boost* Flyback* Forward,1,1,10 V ~ 30 V,Up to 500kHz,97%,No,No,-,Control,0°C ~ 70°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Boost* Buck* Buck-Boost* Flyback* Forward,1,1,7.6 V ~ 30 V,Up to 500kHz,97%,No,No,-,Control,0°C ~ 70°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Boost* Buck* Buck-Boost* Flyback* Forward,1,1,7.6 V ~ 30 V,Up to 500kHz,96%,No,No,-,Control,0°C ~ 70°C (TA),"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Boost* Buck* Buck-Boost* Flyback* Forward,1,1,7.6 V ~ 30 V,Up to 500kHz,97%,No,No,-,Control,0°C ~ 70°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Boost* Buck* Buck-Boost* Flyback* Forward,1,1,7.6 V ~ 30 V,Up to 500kHz,97%,No,No,-,Control,0°C ~ 70°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Boost* Buck* Buck-Boost* Flyback* Forward,1,1,10 V ~ 30 V,Up to 500kHz,48%,No,No,-,Control,0°C ~ 70°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Boost* Buck* Buck-Boost* Flyback* Forward,1,1,10 V ~ 30 V,Up to 500kHz,48%,No,No,-,Control,0°C ~ 70°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Boost* Buck* Buck-Boost* Flyback* Forward,1,1,10 V ~ 30 V,Up to 500kHz,48%,No,No,-,Control,0°C ~ 70°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive* Isolation Capable,Buck* Boost* Flyback* Forward Converter,1,1,7.6 V ~ 30 V,500kHz,48%,No,No,-,Control,0°C ~ 70°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive* Isolation Capable,Buck* Boost* Flyback* Forward Converter,1,1,7.6 V ~ 30 V,500kHz,48%,No,No,-,Control,0°C ~ 70°C (TA),"8-DIP (0.300""* 7.62mm)",8-PDIP
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive* Isolation Capable,Buck* Boost* Flyback* Forward Converter,1,1,7.6 V ~ 30 V,500kHz,48%,No,No,-,Control,0°C ~ 70°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive* Isolation Capable,Buck* Boost* Flyback* Forward Converter,1,1,7.6 V ~ 30 V,500kHz,48%,No,No,-,Control,0°C ~ 70°C (TA),"8-DIP (0.300""* 7.62mm)",8-PDIP
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Buck* Boost* Flyback* Forward Converter* Full-Bridge* Half-Bridge* Push-Pull,2,1,6.95 V ~ 40 V,500kHz,-,Yes,Yes,-,Current Limit* Enable* Control* Soft Start,0°C ~ 70°C (TA),"16-DIP (0.300""* 7.62mm)",16-PDIP
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Buck* Boost* Flyback* Forward Converter* Full-Bridge* Half-Bridge* Push-Pull,2,1,7 V ~ 40 V,200kHz,47%,Yes,Yes,-,Enable* Control* Soft Start,0°C ~ 70°C (TA),"16-DIP (0.300""* 7.62mm)",16-PDIP
Transistor Driver,Step-Up/Step-Down,Positive,Forward Converter,2,1,8.5 V ~ 16 V,400kHz,66%,No,No,-,Enable* Ramp* Soft Start,-40°C ~ 85°C (TA),"16-SOIC (0.154""* 3.90mm Width)",16-SOIC
Transistor Driver,Step-Up* Step-Up/Step-Down,Positive* Isolation Capable,Boost* Flyback* Forward Converter,2,1,8 V ~ 14.5 V,47kHz,50%,Yes,No,-,Current Limit* Enable* Control,-40°C ~ 85°C (TA),"16-SOIC (0.295""* 7.50mm Width)",16-SOIC
Transistor Driver,Step-Up* Step-Up/Step-Down,Positive,Boost* Flyback* Forward Converter,1,1,4.1 V ~ 13.5 V,202kHz,78%,No,No,-,-,-40°C ~ 85°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Transistor Driver,Step-Up/Step-Down,Positive,Flyback* Forward Converter,2,1,8.4 V ~ 14.5 V,200kHz ~ 2MHz,75%,No,No,-,Ramp* Soft Start,-40°C ~ 105°C (TA),"16-TSSOP (0.173""* 4.40mm Width)",16-TSSOP
Transistor Driver,Step-Up/Step-Down,Positive,Full-Bridge,6,1,8 V ~ 17 V,50kHz ~ 1MHz,95%,Yes,Yes,-,Dead Time Control* Enable* Control* Soft Start,-40°C ~ 125°C (TJ),"24-TSSOP (0.173""* 4.40mm Width)",24-TSSOP
Transistor Driver,Step-Up/Step-Down,Positive* Isolation Capable,Flyback* Forward Converter,1,1,8.5 V ~ 16 V,250kHz,70%,Yes,Yes,-,Current Limit* Enable* Soft Start,-40°C ~ 125°C (TJ),20-VFQFN Exposed Pad,20-QFN (4x4)
Transistor Driver,Step-Up* Step-Up/Step-Down,Positive,Boost* Flyback* Forward Converter,1,1,7.6 V ~ 18 V,-,49%,No,No,-,Control,-40°C ~ 105°C (TJ),"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Buck* Boost* Flyback* Forward Converter,1,1,7.4 V ~ 12 V,46kHz,49%,No,No,-,Control,0°C ~ 70°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Buck* Boost* Flyback* Forward Converter,1,1,3.6 V ~ 12 V,31kHz,99%,No,No,-,Control,0°C ~ 70°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Buck* Boost* Flyback* Forward Converter,1,1,3.6 V ~ 12 V,31kHz,49%,No,No,-,Control,0°C ~ 70°C (TA),"8-DIP (0.300""* 7.62mm)",8-PDIP
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Buck* Boost* Half-Bridge* Push-Pull,2,1,4.1 V ~ 15 V,200kHz,49%,Yes,No,-,Current Limit* Control,0°C ~ 70°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Buck* Boost* Half-Bridge* Push-Pull,2,1,4.1 V ~ 15 V,200kHz,49%,Yes,No,-,Current Limit* Control,0°C ~ 70°C (TA),"8-TSSOP (0.173""* 4.40mm Width)",8-TSSOP
Transistor Driver,Step-Up/Step-Down,Positive* Isolation Capable,Full-Bridge* Half-Bridge* Push-Pull,2,1,4.5 V ~ 15.5 V,Up to 2MHz,-,No,No,-,Current Limit,-40°C ~ 105°C (TA),"16-TSSOP (0.173""* 4.40mm Width) Exposed Pad",16-HTSSOP
PWM Signal,Step-Down,Positive,Buck,2,2,3 V ~ 3.6 V,15.26kHz ~ 2MHz,100%,No,Yes,I²C* PMBus* SMBus,Enable* Power Good* Reset* Tracking,-40°C ~ 125°C (TJ),48-VFQFN Exposed Pad,48-VQFN (7x7)
Transistor Driver,Step-Up* Step-Down,Positive or Negative,Buck* Boost,1,1,3.6 V ~ 34 V,218kHz,52%,No,No,-,Dead Time Control* Enable* Control,-30°C ~ 85°C (TA),"16-SOIC (0.173""* 4.40mm Width)",16-SOP
Transistor Driver,Step-Up,Positive,Boost,1,1,2.75 V ~ 9.8 V,550kHz,-,No,No,-,Current Limit* Enable* Soft Start,-40°C ~ 85°C (TA),SOT-23-8 Thin* TSOT-23-8,TSOT-23-8
Transistor Driver,Step-Down,Positive,Buck,1,1,3 V ~ 16.5 V,300kHz,100%,No,No,-,Enable,-40°C ~ 85°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Transistor Driver,Step-Up* Step-Up/Step-Down,Positive,Boost* Buck-Boost,1,1,3 V ~ 16.5 V,300kHz,92%,No,No,-,Enable,0°C ~ 70°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Transistor Driver,Step-Up* Step-Up/Step-Down,Positive,Boost* Buck-Boost,1,1,3 V ~ 16.5 V,300kHz,92%,No,No,-,Enable,-40°C ~ 85°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Transistor Driver,Step-Up,Positive,Boost,1,1,1.8 V ~ 16.5 V,Up to 300kHz,-,No,No,-,Enable,-40°C ~ 85°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Transistor Driver,Step-Up* Step-Up/Step-Down,Positive* Isolation Capable,Boost* Flyback* SEPIC,1,1,3 V ~ 28 V,100kHz ~ 500kHz,90%,No,Yes,-,Enable* Control,-40°C ~ 85°C (TA),"10-TFSOP* 10-MSOP (0.118""* 3.00mm Width)",10-uMAX
Transistor Driver,Step-Up* Step-Up/Step-Down,Positive* Isolation Capable,Boost* Flyback* SEPIC,1,1,1.8 V ~ 28 V,100kHz ~ 500kHz,90%,No,Yes,-,Enable* Control,-40°C ~ 85°C (TA),"10-TFSOP* 10-MSOP (0.118""* 3.00mm Width)",10-uMAX
Transistor Driver,Step-Up/Step-Down,Negative,Buck-Boost,1,1,3 V ~ 16.5 V,300kHz,-,No,No,-,Enable,0°C ~ 70°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Transistor Driver,Step-Down,Positive,Buck,1,1,4.75 V ~ 13.2 V,300kHz,100%,Yes,No,-,Enable* Phase Control,-20°C ~ 85°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SOP
Transistor Driver,Step-Up* Step-Up/Step-Down,Positive,Boost* Flyback* SEPIC,1,1,2.97 V ~ 40 V,100kHz ~ 1MHz,100%,No,No,-,Enable* Control,-40°C ~ 125°C (TJ),"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-VSSOP
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Buck* Boost* Flyback* Forward Converter* Full-Bridge* Half-Bridge* Push-Pull,2,1,7 V ~ 40 V,1kHz ~ 300kHz,45%,No,No,-,Dead Time Control* Control,0°C ~ 70°C (TA),"16-SOIC (0.209""* 5.30mm Width)",16-SO
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Buck* Boost* Flyback* Forward Converter* Full-Bridge* Half-Bridge* Push-Pull,2,1,6.95 V ~ 40 V,500kHz,-,Yes,Yes,-,Current Limit* Enable* Control* Soft Start,0°C ~ 70°C (TA),"16-SOIC (0.295""* 7.50mm Width)",16-SOIC
Transistor Driver,Step-Up* Step-Up/Step-Down,Positive* Isolation Capable,Boost* Flyback* Forward Converter,1,1,7.6 V ~ 30 V,500kHz,48%,No,No,-,Control,-40°C ~ 85°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Transistor Driver,-,Positive,-,1,1,7.6 V ~ 30 V,Up to 500kHz,97%,Yes,No,-,-,0°C ~ 70°C (TA),"8-DIP (0.300""* 7.62mm)",8-DIP
Transistor Driver,Step-Up* Step-Up/Step-Down,Positive,Boost* Flyback* Forward,1,1,10 V ~ 30 V,Up to 500kHz,48%,No,No,-,Control,0°C ~ 70°C (TA),"8-DIP (0.300""* 7.62mm)",8-PDIP
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Buck* Boost* Flyback* Forward Converter* Full-Bridge* Half-Bridge* Push-Pull,2,1,7 V ~ 40 V,1kHz ~ 300kHz,45%,No,No,-,Dead Time Control* Control,0°C ~ 70°C (TA),"16-SOIC (0.209""* 5.30mm Width)",16-SO
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Buck* Boost* Flyback* Forward Converter* Full-Bridge* Half-Bridge* Push-Pull,2,1,7 V ~ 40 V,1kHz ~ 300kHz,45%,No,No,-,Dead Time Control* Control,0°C ~ 70°C (TA),"16-SOIC (0.209""* 5.30mm Width)",16-SO
Transistor Driver,Step-Down* Step-Up/Step-Down,Positive,Buck* Push-Pull,2,1,8 V ~ 35 V,100Hz ~ 400kHz,49%,Yes,Yes,-,Enable* Soft Start,0°C ~ 70°C (TA),"16-DIP (0.300""* 7.62mm)",16-DIP
Transistor Driver,Step-Down,Positive,Buck,1,1,4.5 V ~ 36 V,Up to 330kHz,100%,No,No,-,Enable,-40°C ~ 85°C (TA),"10-TFSOP* 10-MSOP (0.118""* 3.00mm Width)",10-uMAX
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Buck* Boost* Flyback* Forward Converter* Full-Bridge* Half-Bridge* Push-Pull,2,1,7 V ~ 35 V,1Hz ~ 600kHz,49%,Yes,Yes,-,Enable* Control* Reset* Soft Start,0°C ~ 70°C (TA),"18-SOIC (0.295""* 7.50mm Width)",18-SOIC
Transistor Driver,Step-Up/Step-Down,Positive or Negative* Isolation Capable,Flyback,1,1,7 V ~ 40 V,25kHz,96%,No,No,-,Dead Time Control,0°C ~ 70°C (TA),"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Buck* Boost* Flyback* Forward Converter* Full-Bridge* Half-Bridge* Push-Pull,2,1,8 V ~ 35 V,100Hz ~ 400kHz,49%,Yes,Yes,-,Enable* Control* Soft Start,0°C ~ 70°C (TA),"16-SOIC (0.295""* 7.50mm Width)",16-SOIC
Transistor Driver,Step-Up,Positive,Boost,1,1,1.8 V ~ 16.5 V,Up to 300kHz,-,No,No,-,Enable,-40°C ~ 85°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Transistor Driver,Step-Up/Step-Down,Positive,Push-Pull,2,1,8 V ~ 35 V,100Hz ~ 350kHz,49%,Yes,Yes,-,Enable* Soft Start,-25°C ~ 85°C (TA),"16-DIP (0.300""* 7.62mm)",16-PDIP
Transistor Driver,Step-Up/Step-Down,Positive,Push-Pull,2,1,8 V ~ 35 V,100Hz ~ 350kHz,49%,Yes,Yes,-,Enable* Soft Start,-25°C ~ 85°C (TA),"16-DIP (0.300""* 7.62mm)",16-PDIP
Transistor Driver,Step-Up/Step-Down,Positive,Push-Pull,2,1,8 V ~ 35 V,100Hz ~ 350kHz,49%,Yes,Yes,-,Enable* Control* Soft Start,-55°C ~ 125°C (TA),"16-CDIP (0.300""* 7.62mm)",16-CERDIP
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive* Isolation Capable,Buck* Boost* Flyback* Forward Converter* Full-Bridge* Half-Bridge* Push-Pull,2,1,8 V ~ 40 V,450kHz,45%,No,No,-,Current Limit* Control,0°C ~ 70°C (TA),"16-DIP (0.300""* 7.62mm)",16-PDIP
Transistor Driver,Step-Up* Step-Up/Step-Down,Positive,Boost* Flyback* Forward,1,1,10 V ~ 30 V,Up to 500kHz,97%,No,No,-,Control,0°C ~ 70°C (TA),"8-DIP (0.300""* 7.62mm)",8-PDIP
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive* Isolation Capable,Buck* Boost* Flyback* Forward Converter,1,1,7.6 V ~ 30 V,500kHz,48%,No,No,-,Control,0°C ~ 70°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Transistor Driver,Step-Down,Positive,Buck,1,1,3.5 V ~ 30 V,Up to 400kHz,99%,Yes,No,-,Enable* Soft Start,0°C ~ 70°C (TA),"16-SOIC (0.154""* 3.90mm Width)",16-SOIC
Transistor Driver,Step-Up* Step-Up/Step-Down,Positive,Boost* Flyback* Forward Converter,1,1,7.6 V ~ 30 V,100kHz,48%,No,No,-,Control,0°C ~ 70°C (TA),"8-DIP (0.300""* 7.62mm)",8-PDIP
Transistor Driver,Step-Up* Step-Up/Step-Down,Positive,Boost* Flyback* SEPIC,1,1,2.97 V ~ 40 V,100kHz ~ 1MHz,100%,No,No,-,Enable* Control,-40°C ~ 125°C (TJ),"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-VSSOP
Transistor Driver,Step-Up* Step-Up/Step-Down,Positive,Boost* Flyback* SEPIC,1,1,2.97 V ~ 40 V,100kHz ~ 1MHz,100%,No,No,-,Enable* Control,-40°C ~ 125°C (TJ),"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",8-VSSOP
Transistor Driver,Step-Down* Step-Up/Step-Down,Positive,Buck* Buck-Boost,1,1,3 V ~ 75 V,200kHz* 515kHz,80%,No,Yes,-,Enable* Control* Ramp* Soft Start,-40°C ~ 125°C (TJ),"20-PowerTSSOP (0.173""* 4.40mm Width)",20-HTSSOP
Transistor Driver,Step-Up* Step-Down,Positive or Negative,Buck* Boost,1,1,8 V ~ 40 V,-,49%,No,No,-,Current Limit* Enable* Control,0°C ~ 125°C (TJ),"16-SOIC (0.154""* 3.90mm Width)",16-SOIC
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Boost* Buck* Buck-Boost* Flyback* Forward,1,1,10 V ~ 30 V,Up to 500kHz,48%,No,No,-,Control,0°C ~ 70°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SOIC
Transistor Driver,Step-Up* Step-Up/Step-Down,Positive,Boost* Flyback* Forward Converter* Full-Bridge* Half-Bridge* Push-Pull,1,1,8.4 V ~ 22 V,400kHz ~ 1MHz,100%,No,No,-,Current Limit* Control* Ramp* Soft Start,-40°C ~ 85°C (TA),"16-SOIC (0.295""* 7.50mm Width)",16-SOIC
Transistor Driver,Step-Up* Step-Down* Step-Up/Step-Down,Positive,Buck* Boost* Flyback* Forward Converter* Full-Bridge* Half-Bridge* Push-Pull,2,1,7 V ~ 40 V,100kHz,45%,Yes,No,-,Dead Time Control* Control,0°C ~ 70°C (TA),"16-DIP (0.300""* 7.62mm)",16-PDIP
Transistor Driver,Step-Up* Step-Up/Step-Down,Positive,Boost* Flyback,1,1,10 V ~ 30 V,Up to 500kHz,(Max) 96%,No,No,-,Control,0°C ~ 70°C (TJ),"8-SOIC (0.154""* 3.90mm Width)",8-SO
Transistor Driver,Step-Up* Step-Up/Step-Down,Positive,Boost* Flyback,1,1,10 V ~ 30 V,Up to 500kHz,(Max) 96%,No,No,-,Control,0°C ~ 70°C (TJ),"8-DIP (0.300""* 7.62mm)",8-Mini DIP
Transistor Driver,Step-Up* Step-Up/Step-Down,Positive,Boost* Flyback,1,1,10 V ~ 30 V,Up to 500kHz,(Max) 48%,No,No,-,Control,0°C ~ 70°C (TJ),"8-SOIC (0.154""* 3.90mm Width)",8-SO
Transistor Driver,Step-Up* Step-Up/Step-Down,Positive,Boost* Flyback,1,1,10 V ~ 30 V,Up to 500kHz,(Max) 48%,No,No,-,Control,0°C ~ 70°C (TJ),"8-DIP (0.300""* 7.62mm)",8-Mini DIP
Transistor Driver,-,Positive,-,2,1,7 V ~ 20 V,60Hz ~ 430kHz,(Max) 49%,Yes,Yes,-,Enable* Soft Start,0°C ~ 70°C (TA),"16-DIP (0.300""* 7.62mm)",16-DIP
Transistor Driver,-,Positive,-,2,1,6.95 V ~ 40 V,Up to 500kHz,(Max) -,Yes,Yes,-,Current Limit* Enable,0°C ~ 70°C (TA),"16-DIP (0.300""* 7.62mm)",16-DIP
Transistor Driver,-,Positive,-,1,1,7.6 V ~ 30 V,Up to 500kHz,(Max) 96%,Yes,No,-,-,0°C ~ 70°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SOP
Transistor Driver,Step-Down,Positive,Buck,1,1,4.1 V ~ 13.2 V,270kHz,(Max) 80%,Yes,No,-,Enable* Control* Phase Control* Power Good,-40°C ~ 150°C (TJ),"8-SOIC (0.154""* 3.90mm Width)",8-SO
Transistor Driver,Step-Down,Positive* Isolation Capable,Buck,1,1,8.2 V ~ 25 V,500kHz,(Max) 48%,No,No,-,Control,0°C ~ 100°C (TJ),"8-DIP (0.300""* 7.62mm)",8-PDIP
Transistor Driver,Step-Down,Positive,Buck,2,2,4 V ~ 38 V,105kHz ~ 835kHz* 350kHz ~ 535kHz,(Max) 99.4%,Yes,No,-,Enable* Control* Power Good* Soft Start,-40°C ~ 125°C (TJ),"28-SSOP (0.154""* 3.90mm Width)",28-SSOP
Transistor Driver,Step-Down,Positive,Buck,1,1,4.5 V ~ 5.5 V,300kHz ~ 1MHz,(Max) 90%,Yes,No,-,Control,-40°C ~ 85°C (TA),"16-SOIC (0.154""* 3.90mm Width)",16-SO
Transistor Driver,Step-Up/Step-Down,Positive,Sepic,1,1,3 V ~ 5.5 V,-,(Max) -,No,No,-,Enable* Control* Ramp,-40°C ~ 125°C (TJ),"20-SSOP (0.209""* 5.30mm Width)",20-SSOP
0°C ~ 70°C (TA),"16-SOIC (0.154""* 3.90mm Width)",16-SOIC,,,,,,,,,,,,,
Transistor Driver,Step-Up/Step-Down,Positive,Cuk* Flyback* Forward Converter* Push-Pull,1,1,9 V ~ 13.5 V,40kHz ~ 1MHz,(Max) -,No,No,-,Enable* Reset,-40°C ~ 85°C (TA),"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
Transistor Driver,Step-Down,Positive,Buck,1,1,2.2 V ~ 10 V,300kHz,(Max) 100%,No,No,-,Enable,-40°C ~ 85°C (TA),SC-74A* SOT-753,SOT-23-5
Transistor Driver,Step-Up* Step-Up/Step-Down,Positive,Boost* Flyback,1,1,10 V ~ 30 V,Up to 500kHz,(Max) 96%,No,No,-,Control,-25°C ~ 85°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SO
Transistor Driver,Step-Up* Step-Up/Step-Down,Positive,Boost* Flyback,1,1,10 V ~ 30 V,Up to 500kHz,(Max) 48%,No,No,-,Control,-25°C ~ 85°C (TA),"8-DIP (0.300""* 7.62mm)",8-Mini DIP
Transistor Driver,Step-Up* Step-Up/Step-Down,Positive,Boost* Flyback,1,1,10 V ~ 30 V,Up to 500kHz,(Max) 96%,No,No,-,Control,0°C ~ 70°C (TA),"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
Transistor Driver,Step-Down,Positive,Buck,1,1,1.8 V ~ 5 V,100kHz ~ 400kHz,(Max) -,Yes,No,-,Current Limit* Power Good* Soft Start,0°C ~ 70°C (TA),"14-SOIC (0.154""* 3.90mm Width)",
Transistor Driver,Step-Down,Positive,Buck,1,1,5V* 12V,300kHz,100%,Yes,No,-,Phase Control,-40°C ~ 85°C (TA),"8-SOIC (0.154""* 3.90mm Width)",8-SOP
Transistor Driver,Step-Up* Step-Up/Step-Down,Positive,Boost* Flyback,1,1,10 V ~ 30 V,Up to 500kHz,(Max) 96%,No,No,-,Control,0°C ~ 70°C (TA),"14-SOIC (0.154""* 3.90mm Width)",14-SOIC
Transistor Driver,Step-Up/Step-Down,Positive,Push-Pull,2,1,8 V ~ 35 V,100Hz ~ 350kHz,(Max) 49%,Yes,Yes,-,Enable* Soft Start,-25°C ~ 85°C (TA),"16-SOIC (0.154""* 3.90mm Width)",16-SOIC
Transistor Driver,Step-Up* Step-Up/Step-Down,Positive,Boost* Flyback,1,1,10 V ~ 30 V,Up to 500kHz,(Max) 48%,No,No,-,Control,0°C ~ 70°C (TJ),"8-DIP (0.300""* 7.62mm)",8-Mini DIP
Transistor Driver,-,Positive,-,2,1,7 V ~ 20 V,60Hz ~ 430kHz,(Max) 49%,Yes,Yes,-,Enable* Soft Start,0°C ~ 70°C (TA),"16-DIP (0.300""* 7.62mm)",16-DIP
Transistor Driver,Step-Up/Step-Down,Positive,Push-Pull,2,1,8 V ~ 35 V,100Hz ~ 350kHz,(Max) 49%,Yes,Yes,-,Enable* Soft Start,-25°C ~ 85°C (TA),"16-SOIC (0.154""* 3.90mm Width)",16-SOIC
Transistor Driver,Step-Up* Step-Up/Step-Down,Positive,Boost* Flyback,1,1,10 V ~ 30 V,Up to 500kHz,(Max) 96%,No,No,-,Control,0°C ~ 70°C (TJ),"8-DIP (0.300""* 7.62mm)",8-Mini DIP
Transistor Driver,Step-Down,Positive,Buck,1,1,7 V ~ 40 V,1kHz ~ 200kHz,45%,Yes,No,-,Dead Time Control,-25°C ~ 85°C (TA),"16-SOIC (0.154""* 3.90mm Width)",16-SOP
