494Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
487KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
487Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
48.7KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
48.7Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
47.5Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
462KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
46.4KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
453KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
45.3KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
44.6KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
44.2KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
432Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
43.4KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
43.2Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
424Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
42.2KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
412Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
41.2Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
402KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
4.87MOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
4.87Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
4.82KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
4.75MOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
4.55KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
4.53Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
4.51KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
4.42Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
4.32MOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
4.1KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
4.12MOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
4.12Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
4.02MOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
39.2KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
383Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
38.7KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
38.3Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
37KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
376KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
370KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
37.4Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
365KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
364KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
36.8Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
36.5Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
36.2Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
357KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
35.7KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
35.7Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
35.4KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
348KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
34.8Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
33.4KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
33.2Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
32.4KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
32.4Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
31KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
316KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
316Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
31.6KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
31.6Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
31.5KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
309KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
309Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
301Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
30.9KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
30.9Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
30.5KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
30.1Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.94KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.92MOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.83MOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.83Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.79Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.75MOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.74MOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.74KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.74Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.6MOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.68KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.65Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.57MOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.57Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.48MOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.48KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.48Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.44KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.4Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.37Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.32MOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.32Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.3Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.24MOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.24Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.2Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.16MOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.09Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.08KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
3.01MOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
298Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
294KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
294Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
29.4Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
29.3KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
28KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
287Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
280Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
28.7KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
28.1KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
28Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
274KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
274Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
27.8KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
27.4Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
268Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
267KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
261KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
261Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
26.7Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
26.1Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
257Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
255KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
240KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
24.3KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
24.3Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
237Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
236Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
232KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
23.5KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
23.3KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
23.2KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
23.2Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
229KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
22.1Ohms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
21.8KOhms,1%,0.25W,Carbon Film,Flame Retardant Coating, Safety,0/ -400ppm/°C,-20°C ~ 125°C,Axial,Axial,0.091 Dia x 0.236 L (2.30mm x 6.00mm),-,2,-
