N and P-Channel,Standard,20V,3A* 2.5A,125 mOhm @ 1A* 10V,1V @ 250µA,25nC @ 10V,300pF @ 15V,2W,-,Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",
N and P-Channel,Logic Level Gate,20V,2.7A* 2.2A,90 mOhm @ 2.7A* 4.5V,1.25V @ 250µA,6nC @ 4.5V,400pF @ 15V,960mW,-,Surface Mount,SOT-23-6 Thin* TSOT-23-6,6-TSOP
2 P-Channel (Dual),Logic Level Gate,20V,2.2A,135 mOhm @ 2.2A* 4.5V,1.2V @ 250µA,5.4nC @ 4.5V,320pF @ 15V,960mW,-,Surface Mount,SOT-23-6 Thin* TSOT-23-6,6-TSOP
N and P-Channel,Logic Level Gate,30V,2.7A* 2A,110 mOhm @ 1.7A* 10V,1V @ 250µA,12nC @ 10V,210pF @ 25V,1.25W,-55°C ~ 150°C (TJ),Surface Mount,"8-TSSOP* 8-MSOP (0.118""* 3.00mm Width)",Micro8™
2 N-Channel (Dual),Logic Level Gate,30V,6A,28 mOhm @ 6A* 10V,3V @ 250µA,8.1nC @ 5V,575pF @ 15V,900mW,-55°C ~ 150°C (TJ),Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
2 N-Channel (Dual),Logic Level Gate,55V,4.7A,50 mOhm @ 4.7A* 10V,1V @ 250µA,36nC @ 10V,740pF @ 25V,2W,-55°C ~ 150°C (TJ),Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
N and P-Channel,Logic Level Gate,20V,3A* 2.2A,70 mOhm @ 3A* 4.5V,1.5V @ 250µA,4.6nC @ 4.5V,324pF @ 10V,700mW,-55°C ~ 150°C (TJ),Surface Mount,SOT-23-6 Thin* TSOT-23-6,SuperSOT™-6
N and P-Channel,Logic Level Gate,60V* 50V,115mA* 130mA,7.5 Ohm @ 50mA* 5V,2.5V @ 250µA,-,50pF @ 25V,200mW,-55°C ~ 150°C (TJ),Surface Mount,6-TSSOP* SC-88* SOT-363,SOT-363
2 P-Channel (Dual),Logic Level Gate,25V,120mA,10 Ohm @ 200mA* 4.5V,1.5V @ 250µA,0.31nC @ 4.5V,11pF @ 10V,700mW,-55°C ~ 150°C (TJ),Surface Mount,SOT-23-6 Thin* TSOT-23-6,SuperSOT™-6
2 N-Channel (Dual),Logic Level Gate,25V,220mA,4 Ohm @ 400mA* 4.5V,1.5V @ 250µA,0.7nC @ 4.5V,9.5pF @ 10V,700mW,-55°C ~ 150°C (TJ),Surface Mount,SOT-23-6 Thin* TSOT-23-6,SuperSOT™-6
2 N-Channel (Dual),Logic Level Gate,20V,6.5A,30 mOhm @ 6.5A* 4.5V,1.5V @ 250µA,9nC @ 4.5V,650pF @ 10V,900mW,-55°C ~ 150°C (TJ),Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
N and P-Channel,Logic Level Gate,30V,5A* 4.5A,51 mOhm @ 5A* 10V,2.5V @ 1mA,5.5nC @ 5V,230pF @ 10V,2W,150°C (TJ),Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SOP
N and P-Channel,Logic Level Gate,60V,4.5A* 3.5A,55 mOhm @ 4.5A* 10V,3V @ 250µA,18nC @ 10V,650pF @ 25V,1W,-55°C ~ 175°C (TJ),Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
N and P-Channel,Logic Level Gate,30V,3.7A* 3A,53 mOhm @ 4.9A* 10V,1V @ 250µA (Min),16nC @ 10V,-,1.13W* 1.2W,-55°C ~ 150°C (TJ),Surface Mount,"8-SOIC (0.154""* 3.90mm Width)",8-SO
4 N-Channel (H-Bridge),Standard,500V,40A,116 mOhm @ 30A* 10V,4V @ 8mA,270nC @ 10V,-,-,-40°C ~ 150°C (TJ),Chassis Mount,V2-PAK,
